sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
43,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,43,9,4,5,Ferry,Mano,1.2510476131435624,103.96532261548849,248.6340606491879,15.0,10.65130771007463,4.73830896492408
44,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,44,10,4,5,Ferry,Mano,1.249569542871586,103.96154366819539,248.6340606491879,15.0,10.894885082200544,4.494731592798166
45,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,45,11,4,5,Ferry,Mano,1.2480914671656231,103.95776472515513,248.6340606491879,15.0,11.13846245432646,4.25115422067225
46,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,46,12,4,5,Ferry,Mano,1.2466133860321078,103.95398578636272,248.6340606491879,15.0,11.382039826452374,4.007576848546336
47,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,47,13,4,5,Ferry,Mano,1.245135299477477,103.9502068518131,248.6340606491879,15.0,11.62561719857829,3.7639994764204197
48,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,48,14,4,5,Ferry,Mano,1.243657207508166,103.9464279215013,248.6340606491879,15.0,11.869194570704206,3.5204221042945036
49,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,49,15,4,5,Ferry,Mano,1.2421791101306114,103.94264899542226,248.6340606491879,15.0,12.11277194283012,3.2768447321685894
50,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,50,16,4,5,Ferry,Mano,1.240701007351248,103.93887007357095,248.6340606491879,15.0,12.356349314956034,3.033267360042675
51,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,51,17,4,5,Ferry,Mano,1.2392228991765126,103.93509115594239,248.6340606491879,15.0,12.59992668708195,2.789689987916759
52,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,3,52,18,4,5,Ferry,Mano,1.2377447856128398,103.93131224253152,248.6340606491879,15.0,12.843504059207866,2.546112615790843
53,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,53,0,5,6,Mano,PEBGA,1.2362666666666668,103.92753333333333,253.1758771873596,15.0,13.08708143133378,2.302535243664929
54,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,54,1,5,6,Mano,PEBGA,1.2350333583131234,103.92345368859328,253.1758771873596,15.0,13.342918680629884,2.0466979943688255
55,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,55,2,5,6,Mano,PEBGA,1.2338000437000296,103.91937404763964,253.1758771873596,15.0,13.598755929925987,1.790860745072722
56,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,56,3,5,6,Mano,PEBGA,1.2325667228336434,103.91529441046862,253.1758771873596,15.0,13.85459317922209,1.5350234957766187
57,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,57,4,5,6,Mano,PEBGA,1.2313333957202233,103.91121477707645,253.1758771873596,15.0,14.110430428518194,1.2791862464805153
58,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,58,5,5,6,Mano,PEBGA,1.2301000623660279,103.90713514745937,253.1758771873596,15.0,14.366267677814298,1.0233489971844119
59,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,59,6,5,6,Mano,PEBGA,1.228866722777316,103.90305552161364,253.1758771873596,15.0,14.622104927110401,0.7675117478883084
60,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,60,7,5,6,Mano,PEBGA,1.2276333769603462,103.89897589953544,253.1758771873596,15.0,14.877942176406503,0.5116744985922068
61,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,61,8,5,6,Mano,PEBGA,1.2264000249213767,103.89489628122104,253.1758771873596,15.0,15.133779425702606,0.2558372492961034
62,Singapore Plt Johor - PEBGA,SEA,PILOT_TO_PILOT,4,62,9,5,6,Mano,PEBGA,1.2251666666666667,103.89081666666667,253.1758771873596,15.0,15.38961667499871,0.0
