sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
10,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,10,10,1,2,WandPS,TCWand,51.39736153940235,2.7149785611999127,359.51502385020376,10.0,1.6438589316970555,261.64929323708355
11,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,11,11,1,2,WandPS,TCWand,51.40009935994465,2.7149413928666215,359.51502385020376,10.0,1.808244824866761,261.4849073439139
12,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,12,12,1,2,WandPS,TCWand,51.402837180475174,2.714904220083408,359.51502385020376,10.0,1.9726307180364668,261.3205214507442
13,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,13,13,1,2,WandPS,TCWand,51.40557500099395,2.7148670428493014,359.51502385020376,10.0,2.1370166112061724,261.1561355575745
14,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,14,14,1,2,WandPS,TCWand,51.40831282150095,2.714829861163333,359.51502385020376,10.0,2.301402504375878,260.9917496644048
15,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,15,15,1,2,WandPS,TCWand,51.411050641996205,2.714792675024534,359.51502385020376,10.0,2.4657883975455834,260.82736377123507
16,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,16,16,1,2,WandPS,TCWand,51.41378846247969,2.714755484431934,359.51502385020376,10.0,2.630174290715289,260.66297787806536
17,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,17,17,1,2,WandPS,TCWand,51.4165262829514,2.7147182893845625,359.51502385020376,10.0,2.7945601838849945,260.49859198489565
18,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,18,18,1,2,WandPS,TCWand,51.41926410341132,2.7146810898814495,359.51502385020376,10.0,2.9589460770547,260.33420609172595
19,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,19,19,1,2,WandPS,TCWand,51.42200192385948,2.7146438859216255,359.51502385020376,10.0,3.1233319702244056,260.16982019855624
20,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,20,20,1,2,WandPS,TCWand,51.42473974429586,2.714606677504118,359.51502385020376,10.0,3.287717863394111,260.00543430538653
21,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,21,21,1,2,WandPS,TCWand,51.42747756472046,2.7145694646279566,359.51502385020376,10.0,3.4521037565638166,259.8410484122168
22,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,22,22,1,2,WandPS,TCWand,51.43021538513328,2.7145322472921705,359.51502385020376,10.0,3.616489649733522,259.6766625190471
23,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,23,23,1,2,WandPS,TCWand,51.43295320553432,2.7144950254957863,359.51502385020376,10.0,3.7808755429032277,259.5122766258774
24,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,24,24,1,2,WandPS,TCWand,51.43569102592356,2.7144577992378345,359.51502385020376,10.0,3.9452614360729337,259.3478907327077
25,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,0,25,25,1,2,WandPS,TCWand,51.43842884630101,2.7144205685173404,359.51502385020376,10.0,4.109647329242639,259.183504839538
26,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,26,0,2,3,TCWand,OHR1,51.44116666666667,2.714383333333333,0.6427244200270934,10.0,4.274033222412345,259.0191189463683
27,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,27,1,2,3,TCWand,OHR1,51.44394444523555,2.714433329282105,0.6427244200270934,10.0,4.440822812135604,258.85232935664504
28,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,28,2,2,3,TCWand,OHR1,51.44672222378317,2.7144833313134735,0.6427244200270934,10.0,4.607612401858863,258.68553976692175
29,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,29,3,2,3,TCWand,OHR1,51.44950000230951,2.714533339428785,0.6427244200270934,10.0,4.774401991582122,258.5187501771985
30,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,30,4,2,3,TCWand,OHR1,51.45227778081458,2.7145833536293837,0.6427244200270934,10.0,4.941191581305381,258.3519605874753
31,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,31,5,2,3,TCWand,OHR1,51.455055559298366,2.7146333739166177,0.6427244200270934,10.0,5.10798117102864,258.185170997752
32,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,32,6,2,3,TCWand,OHR1,51.457833337760874,2.714683400291831,0.6427244200270934,10.0,5.274770760751899,258.01838140802874
33,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,33,7,2,3,TCWand,OHR1,51.46061111620209,2.714733432756372,0.6427244200270934,10.0,5.441560350475158,257.85159181830545
34,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,34,8,2,3,TCWand,OHR1,51.463388894622014,2.7147834713115877,0.6427244200270934,10.0,5.608349940198417,257.6848022285822
35,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,35,9,2,3,TCWand,OHR1,51.46616667302064,2.714833515958824,0.6427244200270934,10.0,5.775139529921676,257.518012638859
36,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,36,10,2,3,TCWand,OHR1,51.468944451397945,2.7148835666994304,0.6427244200270934,10.0,5.941929119644935,257.3512230491357
37,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,37,11,2,3,TCWand,OHR1,51.47172222975396,2.7149336235347543,0.6427244200270934,10.0,6.108718709368194,257.18443345941245
38,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,38,12,2,3,TCWand,OHR1,51.47450000808866,2.7149836864661436,0.6427244200270934,10.0,6.275508299091453,257.0176438696892
39,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,39,13,2,3,TCWand,OHR1,51.477277786402034,2.7150337554949493,0.6427244200270934,10.0,6.442297888814712,256.8508542799659
40,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,40,14,2,3,TCWand,OHR1,51.480055564694084,2.715083830622519,0.6427244200270934,10.0,6.609087478537971,256.6840646902427
41,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,41,15,2,3,TCWand,OHR1,51.48283334296481,2.7151339118502036,0.6427244200270934,10.0,6.77587706826123,256.5172751005194
42,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,42,16,2,3,TCWand,OHR1,51.485611121214205,2.715183999179352,0.6427244200270934,10.0,6.942666657984489,256.35048551079615
43,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,43,17,2,3,TCWand,OHR1,51.48838889944226,2.715234092611316,0.6427244200270934,10.0,7.109456247707748,256.1836959210729
44,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,44,18,2,3,TCWand,OHR1,51.491166677648984,2.7152841921474464,0.6427244200270934,10.0,7.2762458374310075,256.0169063313496
45,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,45,19,2,3,TCWand,OHR1,51.49394445583436,2.715334297789093,0.6427244200270934,10.0,7.443035427154266,255.85011674162638
46,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,46,20,2,3,TCWand,OHR1,51.49672223399837,2.715384409537609,0.6427244200270934,10.0,7.609825016877525,255.68332715190311
47,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,47,21,2,3,TCWand,OHR1,51.499500012141034,2.7154345273943465,0.6427244200270934,10.0,7.776614606600784,255.51653756217985
48,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,48,22,2,3,TCWand,OHR1,51.50227779026235,2.7154846513606588,0.6427244200270934,10.0,7.943404196324043,255.34974797245658
49,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,49,23,2,3,TCWand,OHR1,51.50505556836227,2.7155347814378956,0.6427244200270934,10.0,8.110193786047303,255.18295838273335
50,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,50,24,2,3,TCWand,OHR1,51.50783334644085,2.715584917627413,0.6427244200270934,10.0,8.276983375770563,255.01616879301008
51,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,51,25,2,3,TCWand,OHR1,51.51061112449804,2.715635059930564,0.6427244200270934,10.0,8.443772965493821,254.84937920328682
52,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,52,26,2,3,TCWand,OHR1,51.513388902533855,2.715685208348702,0.6427244200270934,10.0,8.61056255521708,254.68258961356355
53,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,53,27,2,3,TCWand,OHR1,51.51616668054829,2.7157353628831817,0.6427244200270934,10.0,8.777352144940338,254.5158000238403
54,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,54,28,2,3,TCWand,OHR1,51.51894445854133,2.7157855235353585,0.6427244200270934,10.0,8.944141734663598,254.34901043411705
55,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,55,29,2,3,TCWand,OHR1,51.521722236512964,2.715835690306587,0.6427244200270934,10.0,9.110931324386858,254.18222084439378
56,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,56,30,2,3,TCWand,OHR1,51.52450001446322,2.7158858631982232,0.6427244200270934,10.0,9.277720914110116,254.01543125467052
57,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,57,31,2,3,TCWand,OHR1,51.52727779239207,2.7159360422116223,0.6427244200270934,10.0,9.444510503833374,253.84864166494725
58,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,58,32,2,3,TCWand,OHR1,51.5300555702995,2.715986227348141,0.6427244200270934,10.0,9.611300093556633,253.68185207522401
59,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,59,33,2,3,TCWand,OHR1,51.532833348185534,2.7160364186091366,0.6427244200270934,10.0,9.778089683279893,253.51506248550075
60,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,60,34,2,3,TCWand,OHR1,51.535611126050135,2.7160866159959656,0.6427244200270934,10.0,9.944879273003153,253.34827289577748
61,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,61,35,2,3,TCWand,OHR1,51.53838890389331,2.7161368195099858,0.6427244200270934,10.0,10.111668862726411,253.18148330605422
62,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,62,36,2,3,TCWand,OHR1,51.54116668171508,2.7161870291525547,0.6427244200270934,10.0,10.27845845244967,253.01469371633095
63,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,63,37,2,3,TCWand,OHR1,51.543944459515416,2.7162372449250314,0.6427244200270934,10.0,10.445248042172928,252.84790412660772
64,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,64,38,2,3,TCWand,OHR1,51.546722237294304,2.7162874668287738,0.6427244200270934,10.0,10.612037631896188,252.68111453688445
65,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,65,39,2,3,TCWand,OHR1,51.549500015051755,2.716337694865141,0.6427244200270934,10.0,10.778827221619448,252.51432494716119
66,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,66,40,2,3,TCWand,OHR1,51.552277792787756,2.7163879290354935,0.6427244200270934,10.0,10.945616811342706,252.34753535743792
67,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,67,41,2,3,TCWand,OHR1,51.55505557050231,2.7164381693411896,0.6427244200270934,10.0,11.112406401065964,252.18074576771468
68,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,68,42,2,3,TCWand,OHR1,51.55783334819541,2.7164884157835916,0.6427244200270934,10.0,11.279195990789223,252.01395617799142
69,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,69,43,2,3,TCWand,OHR1,51.56061112586705,2.7165386683640578,0.6427244200270934,10.0,11.445985580512483,251.84716658826815
70,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,70,44,2,3,TCWand,OHR1,51.56338890351722,2.716588927083951,0.6427244200270934,10.0,11.612775170235743,251.6803769985449
71,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,71,45,2,3,TCWand,OHR1,51.56616668114592,2.7166391919446315,0.6427244200270934,10.0,11.779564759959001,251.51358740882165
72,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,72,46,2,3,TCWand,OHR1,51.56894445875316,2.7166894629474614,0.6427244200270934,10.0,11.94635434968226,251.34679781909838
73,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,73,47,2,3,TCWand,OHR1,51.5717222363389,2.716739740093803,0.6427244200270934,10.0,12.113143939405518,251.18000822937512
74,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,74,48,2,3,TCWand,OHR1,51.574500013903176,2.71679002338502,0.6427244200270934,10.0,12.27993352912878,251.01321863965185
75,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,75,49,2,3,TCWand,OHR1,51.57727779144595,2.716840312822473,0.6427244200270934,10.0,12.446723118852038,250.8464290499286
76,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,76,50,2,3,TCWand,OHR1,51.58005556896723,2.7168906084075273,0.6427244200270934,10.0,12.613512708575296,250.67963946020535
77,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,77,51,2,3,TCWand,OHR1,51.58283334646702,2.7169409101415463,0.6427244200270934,10.0,12.780302298298555,250.51284987048209
78,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,78,52,2,3,TCWand,OHR1,51.585611123945306,2.716991218025894,0.6427244200270934,10.0,12.947091888021813,250.34606028075882
79,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,79,53,2,3,TCWand,OHR1,51.58838890140208,2.7170415320619346,0.6427244200270934,10.0,13.113881477745075,250.17927069103555
80,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,80,54,2,3,TCWand,OHR1,51.59116667883733,2.7170918522510332,0.6427244200270934,10.0,13.280671067468333,250.0124811013123
81,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,81,55,2,3,TCWand,OHR1,51.59394445625109,2.717142178594555,0.6427244200270934,10.0,13.447460657191591,249.84569151158905
82,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,82,56,2,3,TCWand,OHR1,51.59672223364332,2.7171925110938666,0.6427244200270934,10.0,13.61425024691485,249.6789019218658
83,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,83,57,2,3,TCWand,OHR1,51.59950001101401,2.717242849750334,0.6427244200270934,10.0,13.781039836638108,249.51211233214252
84,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,84,58,2,3,TCWand,OHR1,51.602277788363175,2.717293194565322,0.6427244200270934,10.0,13.94782942636137,249.34532274241926
85,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,85,59,2,3,TCWand,OHR1,51.6050555656908,2.717343545540199,0.6427244200270934,10.0,14.114619016084628,249.17853315269602
86,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,86,60,2,3,TCWand,OHR1,51.60783334299689,2.717393902676332,0.6427244200270934,10.0,14.281408605807886,249.01174356297275
87,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,87,61,2,3,TCWand,OHR1,51.610611120281426,2.717444265975088,0.6427244200270934,10.0,14.448198195531145,248.8449539732495
88,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,88,62,2,3,TCWand,OHR1,51.613388897544425,2.717494635437837,0.6427244200270934,10.0,14.614987785254403,248.67816438352622
89,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,89,63,2,3,TCWand,OHR1,51.61616667478586,2.717545011065945,0.6427244200270934,10.0,14.781777374977665,248.511374793803
90,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,90,64,2,3,TCWand,OHR1,51.618944452005735,2.7175953928607828,0.6427244200270934,10.0,14.948566964700923,248.34458520407972
91,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,91,65,2,3,TCWand,OHR1,51.62172222920404,2.7176457808237187,0.6427244200270934,10.0,15.115356554424181,248.17779561435646
92,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,92,66,2,3,TCWand,OHR1,51.62450000638078,2.717696174956122,0.6427244200270934,10.0,15.28214614414744,248.0110060246332
93,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,93,67,2,3,TCWand,OHR1,51.627277783535945,2.717746575259364,0.6427244200270934,10.0,15.448935733870698,247.84421643490992
94,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,94,68,2,3,TCWand,OHR1,51.630055560669526,2.7177969817348138,0.6427244200270934,10.0,15.61572532359396,247.6774268451867
95,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,95,69,2,3,TCWand,OHR1,51.63283333778153,2.7178473943838433,0.6427244200270934,10.0,15.782514913317218,247.51063725546342
96,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,96,70,2,3,TCWand,OHR1,51.63561111487195,2.7178978132078235,0.6427244200270934,10.0,15.949304503040477,247.34384766574016
97,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,97,71,2,3,TCWand,OHR1,51.638388891940764,2.717948238208125,0.6427244200270934,10.0,16.116094092763735,247.1770580760169
98,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,98,72,2,3,TCWand,OHR1,51.641166668987985,2.7179986693861213,0.6427244200270934,10.0,16.282883682486993,247.01026848629365
99,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,99,73,2,3,TCWand,OHR1,51.64394444601359,2.7180491067431842,0.6427244200270934,10.0,16.449673272210255,246.8434788965704
100,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,1,100,74,2,3,TCWand,OHR1,51.64672222301761,2.7180995502806864,0.6427244200270934,10.0,16.616462861933513,246.67668930684712
101,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,101,0,3,4,OHR1,NHR-SE,51.64950000000001,2.71815,337.12977485824285,10.0,16.78325245165677,246.50989971712386
102,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,102,1,3,4,OHR1,NHR-SE,51.65208280190296,2.7163940671890163,337.12977485824285,10.0,16.951556659769206,246.34159550901143
103,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,103,2,3,4,OHR1,NHR-SE,51.654665577618175,2.7146379342576403,337.12977485824285,10.0,17.119860867881638,246.173291300899
104,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,104,3,3,4,OHR1,NHR-SE,51.657248327140245,2.71288160116655,337.12977485824285,10.0,17.288165075994073,246.00498709278656
105,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,105,4,3,4,OHR1,NHR-SE,51.65983105046377,2.7111250678764147,337.12977485824285,10.0,17.456469284106507,245.83668288467413
106,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,106,5,3,4,OHR1,NHR-SE,51.66241374758332,2.709368334347895,337.12977485824285,10.0,17.62477349221894,245.6683786765617
107,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,107,6,3,4,OHR1,NHR-SE,51.664996418493494,2.7076114005416407,337.12977485824285,10.0,17.793077700331374,245.50007446844927
108,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,108,7,3,4,OHR1,NHR-SE,51.667579063188874,2.705854266418294,337.12977485824285,10.0,17.96138190844381,245.33177026033684
109,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,109,8,3,4,OHR1,NHR-SE,51.67016168166402,2.7040969319384844,337.12977485824285,10.0,18.129686116556243,245.1634660522244
110,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,110,9,3,4,OHR1,NHR-SE,51.67274427391353,2.7023393970628367,337.12977485824285,10.0,18.297990324668675,244.99516184411198
111,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,111,10,3,4,OHR1,NHR-SE,51.67532683993199,2.700581661751963,337.12977485824285,10.0,18.46629453278111,244.82685763599952
112,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,112,11,3,4,OHR1,NHR-SE,51.67790937971397,2.698823725966467,337.12977485824285,10.0,18.634598740893544,244.65855342788709
113,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,113,12,3,4,OHR1,NHR-SE,51.680491893254036,2.697065589666942,337.12977485824285,10.0,18.802902949005976,244.49024921977465
114,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,114,13,3,4,OHR1,NHR-SE,51.68307438054677,2.695307252813974,337.12977485824285,10.0,18.97120715711841,244.32194501166222
115,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,115,14,3,4,OHR1,NHR-SE,51.685656841586756,2.693548715368138,337.12977485824285,10.0,19.139511365230845,244.1536408035498
116,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,116,15,3,4,OHR1,NHR-SE,51.688239276368556,2.6917899772899996,337.12977485824285,10.0,19.307815573343277,243.98533659543736
117,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,117,16,3,4,OHR1,NHR-SE,51.690821684886735,2.6900310385401154,337.12977485824285,10.0,19.47611978145571,243.81703238732493
118,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,118,17,3,4,OHR1,NHR-SE,51.69340406713587,2.6882718990790333,337.12977485824285,10.0,19.644423989568146,243.6487281792125
119,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,119,18,3,4,OHR1,NHR-SE,51.69598642311054,2.6865125588672902,337.12977485824285,10.0,19.812728197680578,243.48042397110007
120,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,120,19,3,4,OHR1,NHR-SE,51.69856875280529,2.6847530178654146,337.12977485824285,10.0,19.981032405793012,243.31211976298763
121,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,2,121,20,3,4,OHR1,NHR-SE,51.701151056214705,2.682993276033926,337.12977485824285,10.0,20.149336613905447,243.14381555487518
122,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,122,0,4,5,NHR-SE,EuroW,51.70373333333333,2.681233333333333,12.856899786773795,10.0,20.31764082201788,242.97551134676274
123,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,123,1,4,5,NHR-SE,EuroW,51.70640528483592,2.682217443504177,12.856899786773795,10.0,20.482191738193038,242.8109604305876
124,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,124,2,4,5,NHR-SE,EuroW,51.70907722811652,2.683201669930518,12.856899786773795,10.0,20.6467426543682,242.64640951441243
125,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,125,3,4,5,NHR-SE,EuroW,51.711749163173415,2.6841860126368826,12.856899786773795,10.0,20.81129357054336,242.48185859823727
126,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,126,4,4,5,NHR-SE,EuroW,51.71442109000481,2.6851704716478024,12.856899786773795,10.0,20.975844486718522,242.3173076820621
127,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,127,5,4,5,NHR-SE,EuroW,51.71709300860896,2.6861550469878153,12.856899786773795,10.0,21.14039540289368,242.15275676588695
128,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,128,6,4,5,NHR-SE,EuroW,51.71976491898411,2.687139738681467,12.856899786773795,10.0,21.304946319068844,241.9882058497118
129,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,129,7,4,5,NHR-SE,EuroW,51.72243682112849,2.6881245467533086,12.856899786773795,10.0,21.469497235244003,241.82365493353663
130,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,130,8,4,5,NHR-SE,EuroW,51.72510871504031,2.6891094712278982,12.856899786773795,10.0,21.634048151419165,241.65910401736147
131,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,131,9,4,5,NHR-SE,EuroW,51.72778060071785,2.6900945121298023,12.856899786773795,10.0,21.798599067594324,241.4945531011863
132,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,132,10,4,5,NHR-SE,EuroW,51.73045247815933,2.6910796694835906,12.856899786773795,10.0,21.963149983769487,241.33000218501115
133,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,133,11,4,5,NHR-SE,EuroW,51.733124347362995,2.6920649433138424,12.856899786773795,10.0,22.127700899944646,241.165451268836
134,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,134,12,4,5,NHR-SE,EuroW,51.735796208327066,2.6930503336451412,12.856899786773795,10.0,22.29225181611981,241.00090035266084
135,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,135,13,4,5,NHR-SE,EuroW,51.73846806104978,2.694035840502079,12.856899786773795,10.0,22.456802732294967,240.83634943648568
136,Zeebrugge - Bremerhaven,SEA,PILOT_TO_PILOT,3,136,14,4,5,NHR-SE,EuroW,51.74113990552938,2.6950214639092547,12.856899786773795,10.0,22.621353648470127,240.67179852031052
