sim_index,route_name,route_type,phase,leg_index,minute_from_start,leg_minute,from_wpt,to_wpt,from_name,to_name,lat_deg,lon_deg,cog_deg,sog_knots,distance_from_start_nm,distance_to_go_nm
32,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,32,23,3,4,Join,Ferry,1.271355522918301,104.03186848333857,257.8476487479824,12.0,6.461382910086951,29.02117206478199
33,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,33,24,3,4,Join,Ferry,1.2706549890308085,104.02861496040853,257.8476487479824,12.0,6.661155755172396,28.821399219696545
34,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,34,25,3,4,Join,Ferry,1.2699544510474337,104.02536143924317,257.8476487479824,12.0,6.86092860025784,28.6216263746111
35,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,35,26,3,4,Join,Ferry,1.2692539089704369,104.02210791984153,257.8476487479824,12.0,7.060701445343284,28.421853529525656
36,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,36,27,3,4,Join,Ferry,1.2685533628020806,104.01885440220265,257.8476487479824,12.0,7.260474290428728,28.22208068444021
37,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,37,28,3,4,Join,Ferry,1.267852812544625,104.01560088632557,257.8476487479824,12.0,7.460247135514172,28.022307839354767
38,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,38,29,3,4,Join,Ferry,1.2671522582003312,104.0123473722093,257.8476487479824,12.0,7.660019980599617,27.822534994269322
39,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,39,30,3,4,Join,Ferry,1.266451699771461,104.00909385985292,257.8476487479824,12.0,7.85979282568506,27.622762149183878
40,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,40,31,3,4,Join,Ferry,1.2657511372602746,104.00584034925545,257.8476487479824,12.0,8.059565670770503,27.422989304098436
41,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,2,41,32,3,4,Join,Ferry,1.265050570669034,104.0025868404159,257.8476487479824,12.0,8.259338515855948,27.223216459012992
42,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,42,0,4,5,Ferry,Mano,1.2643499999999999,103.99933333333334,246.86343035541262,12.0,8.459111360941392,27.023443613927547
43,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,43,1,4,5,Ferry,Mano,1.2630338961647083,103.99625247586052,246.86343035541262,12.0,8.660217278653233,26.822337696215705
44,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,44,2,4,5,Ferry,Mano,1.2617177886787536,103.99317162150825,246.86343035541262,12.0,8.861323196365076,26.621231778503862
45,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,45,3,4,5,Ferry,Mano,1.260401677545944,103.9900907702733,246.86343035541262,12.0,9.062429114076917,26.420125860792023
46,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,46,4,4,5,Ferry,Mano,1.2590855627700883,103.9870099221524,246.86343035541262,12.0,9.263535031788757,26.219019943080184
47,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,47,5,4,5,Ferry,Mano,1.2577694443549965,103.98392907714232,246.86343035541262,12.0,9.464640949500598,26.01791402536834
48,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,48,6,4,5,Ferry,Mano,1.2564533223044771,103.9808482352398,246.86343035541262,12.0,9.665746867212441,25.8168081076565
49,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,49,7,4,5,Ferry,Mano,1.255137196622339,103.97776739644162,246.86343035541262,12.0,9.866852784924282,25.615702189944656
50,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,50,8,4,5,Ferry,Mano,1.2538210673123913,103.9746865607445,246.86343035541262,12.0,10.067958702636123,25.414596272232817
51,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,51,9,4,5,Ferry,Mano,1.2525049343784427,103.97160572814522,246.86343035541262,12.0,10.269064620347963,25.213490354520978
52,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,52,10,4,5,Ferry,Mano,1.2511887978243024,103.96852489864051,246.86343035541262,12.0,10.470170538059806,25.012384436809135
53,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,53,11,4,5,Ferry,Mano,1.2498726576537786,103.96544407222713,246.86343035541262,12.0,10.671276455771647,24.811278519097293
54,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,54,12,4,5,Ferry,Mano,1.2485565138706818,103.96236324890184,246.86343035541262,12.0,10.872382373483488,24.61017260138545
55,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,55,13,4,5,Ferry,Mano,1.24724036647882,103.95928242866138,246.86343035541262,12.0,11.073488291195329,24.40906668367361
56,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,56,14,4,5,Ferry,Mano,1.2459242154820018,103.95620161150251,246.86343035541262,12.0,11.274594208907171,24.20796076596177
57,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,57,15,4,5,Ferry,Mano,1.2446080608840369,103.95312079742199,246.86343035541262,12.0,11.475700126619012,24.00685484824993
58,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,58,16,4,5,Ferry,Mano,1.2432919026887335,103.95003998641656,246.86343035541262,12.0,11.676806044330853,23.805748930538087
59,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,59,17,4,5,Ferry,Mano,1.241975740899901,103.94695917848298,246.86343035541262,12.0,11.877911962042695,23.604643012826244
60,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,60,18,4,5,Ferry,Mano,1.2406595755213479,103.94387837361799,246.86343035541262,12.0,12.079017879754536,23.4035370951144
61,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,61,19,4,5,Ferry,Mano,1.2393434065568838,103.94079757181836,246.86343035541262,12.0,12.280123797466377,23.202431177402563
62,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,62,20,4,5,Ferry,Mano,1.238027234010317,103.93771677308082,246.86343035541262,12.0,12.48122971517822,23.00132525969072
63,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,63,21,4,5,Ferry,Mano,1.2367110578854565,103.93463597740215,246.86343035541262,12.0,12.682335632890059,22.80021934197888
64,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,64,22,4,5,Ferry,Mano,1.2353948781861113,103.93155518477909,246.86343035541262,12.0,12.883441550601901,22.59911342426704
65,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,65,23,4,5,Ferry,Mano,1.2340786949160907,103.92847439520838,246.86343035541262,12.0,13.084547468313742,22.398007506555196
66,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,66,24,4,5,Ferry,Mano,1.2327625080792028,103.92539360868679,246.86343035541262,12.0,13.285653386025583,22.196901588843357
67,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,67,25,4,5,Ferry,Mano,1.231446317679257,103.92231282521107,246.86343035541262,12.0,13.486759303737426,21.995795671131514
68,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,68,26,4,5,Ferry,Mano,1.2301301237200621,103.91923204477796,246.86343035541262,12.0,13.687865221449266,21.794689753419675
69,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,69,27,4,5,Ferry,Mano,1.2288139262054267,103.91615126738421,246.86343035541262,12.0,13.888971139161107,21.593583835707832
70,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,70,28,4,5,Ferry,Mano,1.2274977251391603,103.9130704930266,246.86343035541262,12.0,14.09007705687295,21.39247791799599
71,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,71,29,4,5,Ferry,Mano,1.2261815205250715,103.90998972170186,246.86343035541262,12.0,14.291182974584789,21.19137200028415
72,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,72,30,4,5,Ferry,Mano,1.2248653123669686,103.90690895340674,246.86343035541262,12.0,14.492288892296632,20.990266082572308
73,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,73,31,4,5,Ferry,Mano,1.223549100668661,103.903828188138,246.86343035541262,12.0,14.693394810008472,20.78916016486047
74,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,3,74,32,4,5,Ferry,Mano,1.2222328854339573,103.90074742589239,246.86343035541262,12.0,14.894500727720313,20.588054247148627
75,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,75,0,5,6,Mano,Sisters,1.2209166666666667,103.89766666666667,241.9706908906826,12.0,15.095606645432156,20.386948329436784
76,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,76,1,5,6,Mano,Sisters,1.2193033570767717,103.89463553026914,241.9706908906826,12.0,15.301733412665287,20.180821562203654
77,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,77,2,5,6,Mano,Sisters,1.2176900440753733,103.89160439750479,241.9706908906826,12.0,15.507860179898417,19.974694794970524
78,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,78,3,5,6,Mano,Sisters,1.2160767276669908,103.8885732683688,241.9706908906826,12.0,15.713986947131549,19.76856802773739
79,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,79,4,5,6,Mano,Sisters,1.214463407856143,103.88554214285637,241.9706908906826,12.0,15.92011371436468,19.562441260504258
80,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,80,5,5,6,Mano,Sisters,1.2128500846473504,103.88251102096268,241.9706908906826,12.0,16.12624048159781,19.356314493271128
81,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,81,6,5,6,Mano,Sisters,1.2112367580451315,103.87947990268295,241.9706908906826,12.0,16.33236724883094,19.150187726038
82,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,82,7,5,6,Mano,Sisters,1.2096234280540057,103.87644878801235,241.9706908906826,12.0,16.538494016064075,18.944060958804865
83,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,83,8,5,6,Mano,Sisters,1.2080100946784926,103.87341767694609,241.9706908906826,12.0,16.744620783297204,18.737934191571735
84,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,84,9,5,6,Mano,Sisters,1.206396757923111,103.87038656947936,241.9706908906826,12.0,16.950747550530334,18.531807424338606
85,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,85,10,5,6,Mano,Sisters,1.2047834177923809,103.86735546560736,241.9706908906826,12.0,17.156874317763467,18.325680657105472
86,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,86,11,5,6,Mano,Sisters,1.2031700742908205,103.86432436532527,241.9706908906826,12.0,17.363001084996597,18.119553889872343
87,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,87,12,5,6,Mano,Sisters,1.2015567274229495,103.86129326862829,241.9706908906826,12.0,17.569127852229727,17.913427122639213
88,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,88,13,5,6,Mano,Sisters,1.1999433771932875,103.85826217551163,241.9706908906826,12.0,17.77525461946286,17.70730035540608
89,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,4,89,14,5,6,Mano,Sisters,1.1983300236063532,103.85523108597047,241.9706908906826,12.0,17.98138138669599,17.50117358817295
90,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,90,0,6,7,Sisters,S Sebarok,1.1967166666666664,103.8522,248.34737026428616,12.0,18.187508153929123,17.295046820939817
91,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,91,1,6,7,Sisters,S Sebarok,1.1955091077077644,103.84915756241668,248.34737026428616,12.0,18.384002799503918,17.098552175365022
92,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,92,2,6,7,Sisters,S Sebarok,1.194301545378904,103.84611512750963,248.34737026428616,12.0,18.58049744507871,16.90205752979023
93,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,93,3,6,7,Sisters,S Sebarok,1.1930939796834934,103.84307269527615,248.34737026428616,12.0,18.776992090653504,16.705562884215436
94,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,94,4,6,7,Sisters,S Sebarok,1.1918864106249398,103.84003026571357,248.34737026428616,12.0,18.973486736228296,16.509068238640644
95,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,95,5,6,7,Sisters,S Sebarok,1.1906788382066515,103.83698783881916,248.34737026428616,12.0,19.16998138180309,16.31257359306585
96,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,96,6,6,7,Sisters,S Sebarok,1.1894712624320367,103.83394541459023,248.34737026428616,12.0,19.36647602737788,16.116078947491058
97,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,97,7,6,7,Sisters,S Sebarok,1.1882636833045022,103.83090299302408,248.34737026428616,12.0,19.562970672952677,15.919584301916263
98,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,98,8,6,7,Sisters,S Sebarok,1.187056100827457,103.82786057411802,248.34737026428616,12.0,19.759465318527468,15.723089656341472
99,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,99,9,6,7,Sisters,S Sebarok,1.1858485150043088,103.82481815786933,248.34737026428616,12.0,19.955959964102263,15.526595010766677
100,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,5,100,10,6,7,Sisters,S Sebarok,1.1846409258384647,103.82177574427534,248.34737026428616,12.0,20.152454609677054,15.330100365191885
101,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,101,0,7,8,S Sebarok,BuffaloRk,1.1834333333333333,103.81873333333333,246.43180952819813,12.0,20.34894925525185,15.13360571961709
102,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,102,1,7,8,S Sebarok,BuffaloRk,1.1820958451556578,103.81566665634993,246.43180952819813,12.0,20.549787728100625,14.932767246768314
103,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,103,2,7,8,S Sebarok,BuffaloRk,1.1807583535925055,103.81259998232083,246.43180952819813,12.0,20.750626200949405,14.731928773919535
104,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,104,3,7,8,S Sebarok,BuffaloRk,1.1794208586477113,103.80953331124272,246.43180952819813,12.0,20.95146467379818,14.531090301070758
105,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,105,4,7,8,S Sebarok,BuffaloRk,1.1780833603251104,103.80646664311226,246.43180952819813,12.0,21.15230314664696,14.330251828221979
106,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,106,5,7,8,S Sebarok,BuffaloRk,1.1767458586285375,103.80339997792609,246.43180952819813,12.0,21.353141619495737,14.129413355373202
107,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,107,6,7,8,S Sebarok,BuffaloRk,1.1754083535618267,103.80033331568089,246.43180952819813,12.0,21.553980092344514,13.928574882524426
108,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,6,108,7,7,8,S Sebarok,BuffaloRk,1.174070845128814,103.79726665637331,246.43180952819813,12.0,21.754818565193293,13.727736409675646
109,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,109,0,8,9,BuffaloRk,Satumu,1.1727333333333336,103.79420000000002,238.22642260738132,12.0,21.95565703804207,13.52689793682687
110,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,110,1,8,9,BuffaloRk,Satumu,1.171009192695804,103.79141580108197,238.22642260738132,12.0,22.152248806542094,13.330306168326846
111,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,111,2,8,9,BuffaloRk,Satumu,1.1692850492939177,103.78863160558905,238.22642260738132,12.0,22.348840575042114,13.133714399826825
112,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,112,3,8,9,BuffaloRk,Satumu,1.1675609031317495,103.78584741351624,238.22642260738132,12.0,22.54543234354214,12.937122631326801
113,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,113,4,8,9,BuffaloRk,Satumu,1.1658367542133736,103.78306322485848,238.22642260738132,12.0,22.74202411204216,12.74053086282678
114,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,114,5,8,9,BuffaloRk,Satumu,1.164112602542865,103.78027903961073,238.22642260738132,12.0,22.938615880542184,12.543939094326756
115,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,115,6,8,9,BuffaloRk,Satumu,1.1623884481242983,103.77749485776796,238.22642260738132,12.0,23.135207649042208,12.347347325826732
116,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,116,7,8,9,BuffaloRk,Satumu,1.160664290961748,103.77471067932511,238.22642260738132,12.0,23.33179941754223,12.150755557326711
117,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,117,8,8,9,BuffaloRk,Satumu,1.1589401310592886,103.77192650427715,238.22642260738132,12.0,23.528391186042253,11.954163788826687
118,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,118,9,8,9,BuffaloRk,Satumu,1.1572159684209946,103.76914233261903,238.22642260738132,12.0,23.724982954542277,11.757572020326663
119,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,119,10,8,9,BuffaloRk,Satumu,1.1554918030509411,103.76635816434569,238.22642260738132,12.0,23.921574723042298,11.560980251826642
120,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,120,11,8,9,BuffaloRk,Satumu,1.153767634953202,103.76357399945212,238.22642260738132,12.0,24.118166491542322,11.364388483326618
121,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,121,12,8,9,BuffaloRk,Satumu,1.152043464131852,103.76078983793325,238.22642260738132,12.0,24.314758260042343,11.167796714826597
122,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,122,13,8,9,BuffaloRk,Satumu,1.1503192905909656,103.75800567978405,238.22642260738132,12.0,24.511350028542367,10.971204946326573
123,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,123,14,8,9,BuffaloRk,Satumu,1.1485951143346178,103.75522152499947,238.22642260738132,12.0,24.707941797042388,10.774613177826552
124,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,124,15,8,9,BuffaloRk,Satumu,1.1468709353668822,103.75243737357447,238.22642260738132,12.0,24.904533565542412,10.578021409326528
125,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,125,16,8,9,BuffaloRk,Satumu,1.1451467536918338,103.749653225504,238.22642260738132,12.0,25.101125334042436,10.381429640826504
126,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,126,17,8,9,BuffaloRk,Satumu,1.1434225693135467,103.74686908078304,238.22642260738132,12.0,25.297717102542457,10.184837872326483
127,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,127,18,8,9,BuffaloRk,Satumu,1.141698382236096,103.74408493940653,238.22642260738132,12.0,25.49430887104248,9.988246103826459
128,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,7,128,19,8,9,BuffaloRk,Satumu,1.1399741924635556,103.74130080136942,238.22642260738132,12.0,25.690900639542505,9.791654335326434
129,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,129,0,9,10,Satumu,PawaiLtb,1.13825,103.73851666666667,307.3713325299849,12.0,25.887492408042526,9.595062566826414
130,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,130,1,9,10,Satumu,PawaiLtb,1.1402353618772663,103.73591671027656,307.3713325299849,12.0,26.083878519486685,9.398676455382255
131,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,131,2,9,10,Satumu,PawaiLtb,1.1422207214072395,103.73331675030016,307.3713325299849,12.0,26.280264630930848,9.202290343938092
132,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,132,3,9,10,Satumu,PawaiLtb,1.1442060785858288,103.73071678673126,307.3713325299849,12.0,26.476650742375007,9.005904232493933
133,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,133,4,9,10,Satumu,PawaiLtb,1.146191433408942,103.72811681956361,307.3713325299849,12.0,26.67303685381917,8.80951812104977
134,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,134,5,9,10,Satumu,PawaiLtb,1.148176785872488,103.72551684879095,307.3713325299849,12.0,26.86942296526333,8.61313200960561
135,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,135,6,9,10,Satumu,PawaiLtb,1.1501621359723755,103.72291687440703,307.3713325299849,12.0,27.06580907670749,8.416745898161448
136,Singapore Plt Johor - WBGA,SEA,PILOT_TO_PILOT,8,136,7,9,10,Satumu,PawaiLtb,1.1521474837045125,103.72031689640562,307.3713325299849,12.0,27.26219518815165,8.220359786717289
